#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
Ｓ・ソルＺレジスト,0,2,10,3,11,99,62,98,3,-6,-3,1,5,痛撃,1,達人,3,貫通弾強化,2,回復量,-2,,,銀火竜の重殻,5,銀火竜の厚鱗,6,火竜の剛翼,3,重竜骨,3
リベリオンＸメイル,0,1,10,1,12,99,110,152,3,3,-2,-2,-3,刀匠,3,怒,1,攻撃,-4,,,,,蛇王龍の厚鋼皮,5,蛇王龍の重胸殻,3,蛇王龍の厚剣鱗,2,天廻龍の天鱗,1
ライオットＸレジスト,0,2,10,1,12,99,64,98,4,4,-1,-1,-2,射手,3,怒,1,攻撃,-4,,,,,蛇王龍の厚鋼皮,5,蛇王龍の重胸殻,3,蛇王龍の厚剣鱗,2,天廻龍の天鱗,1
ドラゴンＸハイド,0,1,10,1,12,99,118,154,-3,2,2,-1,-6,剛撃,2,匠,1,斬れ味,2,納刀,2,溜め短縮,-3,黒龍の剛角,2,黒龍の重殻,4,黒龍の厚鱗,4,火竜の天鱗,1
ドラゴンＸスキン,0,2,10,1,12,99,71,100,-2,3,3,0,-5,剛撃,2,納刀,2,溜め短縮,-3,装填数,1,貫通弾強化,2,黒龍の剛角,2,黒龍の重殻,4,黒龍の厚鱗,4,火竜の天鱗,1
ミラルーツハイド,0,1,10,1,12,99,120,156,-2,2,2,-1,-7,刀匠,1,運気,-4,達人,5,無傷,3,体術,1,祖龍の剛角,2,祖龍の重殻,3,祖龍の厚白鱗,2,古龍の大宝玉,1
ミラルーツスキン,0,2,10,1,12,99,72,101,-1,3,3,0,-6,射手,1,運気,-4,達人,5,無傷,3,体術,1,祖龍の剛角,2,祖龍の重殻,3,祖龍の厚白鱗,2,古龍の大宝玉,1
GXハンターアーマー,0,1,10,3,12,99,120,156,0,1,-3,0,0,抜刀会心,3,不動,4,研ぎ師,-4,,,,,狩人チケット,1,金獅子の怒髪天,6,黄金の煌毛,3,真紅蓮石,1
GXハンタープレート,0,2,10,3,12,99,72,101,1,2,-2,1,1,装填速度,-4,速射,3,不動,4,,,,,狩人チケット,1,金獅子の怒髪天,6,黄金の煌毛,3,真紅蓮石,1
GXグリードアーマー,0,1,10,0,12,99,100,151,-5,-5,-5,-5,-5,痛撃,1,剥ぎ取り,2,運気,4,達人,-4,,,強欲チケット,1,極悪な牙,6,真紅蓮石,5,大長老チケットＳ,3
GXグリードプレート,0,2,10,0,12,99,55,97,-4,-4,-4,-4,-4,痛撃,1,剥ぎ取り,2,運気,4,達人,-4,,,強欲チケット,1,極悪な牙,6,真紅蓮石,5,大長老チケットＳ,3
GX荒天【羽衣】,0,1,10,1,12,99,88,152,-3,4,0,0,-5,匠,2,回避性能,3,体力,-3,研ぎ師,2,回避距離,2,嵐龍チケット,2,巨戟龍の城殻,4,巨戟龍の塞鱗,6,戦火の龍神玉,1
GX蒼天【羽衣】,0,2,10,1,12,99,47,100,-2,5,0,0,-4,回避性能,3,体力,-3,回避距離,2,装填数,2,調合成功率,2,嵐龍チケット,2,巨戟龍の城殻,4,巨戟龍の塞鱗,6,戦火の龍神玉,1
GXミラバルＺアーマー,0,1,10,1,12,99,110,152,2,-1,1,-3,-7,刀匠,2,根性,1,体術,-3,秘伝,2,,,紅龍チケット,1,黒龍の紅焔殻,4,黒龍の紅焔翼,4,ラージャンハート,1
GXミラバルＺプレート,0,2,10,1,12,99,64,98,3,0,2,-2,-6,射手,2,根性,1,体術,-3,裏稼業,2,,,紅龍チケット,1,黒龍の紅焔殻,4,黒龍の紅焔翼,4,ラージャンハート,1
レイジのメイル,1,1,10,0,12,99,110,150,3,2,2,2,-5,強欲,2,匠,3,痛撃,2,達人,2,斬れ味,-3,女神の抱擁,2,金獅子の黒荒毛,3,二律を纏う乱翼,4,獄炎石,2
レイジのレジスト,1,2,10,0,12,99,65,98,4,3,3,3,-4,強欲,2,装填速度,-3,砲術,2,装填数,3,KO,2,女神の抱擁,2,金獅子の黒荒毛,3,二律を纏う乱翼,4,獄炎石,2
アナトのメイル,2,1,10,0,12,99,110,150,3,2,2,2,-5,強欲,2,匠,3,痛撃,2,達人,2,斬れ味,-3,女神の抱擁,2,金獅子の黒荒毛,3,二律を纏う乱翼,4,獄炎石,2
アナトのレジスト,2,2,10,0,12,99,65,98,4,3,3,3,-4,強欲,2,装填速度,-3,砲術,2,装填数,3,KO,2,女神の抱擁,2,金獅子の黒荒毛,3,二律を纏う乱翼,4,獄炎石,2
