#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ガルルガフェイク,0,0,10,2,10,99,40,92,2,2,2,2,2,聴覚保護,10,加護,-3,,,,,,,フェイクカタログ,1,イカしたクチバシ,1,黒狼鳥の地獄耳,2,真紅蓮石,1
アイルーフェイク,0,0,10,0,9,99,40,92,2,2,2,0,2,爆弾強化,10,盗み無効,4,,,,,,,フェイクカタログ,1,肉球のスタンプ,3,なぞの頭骨,1,大長老チケット,1
どんぐりヘルム,0,0,10,0,9,99,40,92,2,2,0,-2,0,砲術,10,爆弾強化,4,,,,,,,ハンター急募告知,2,オトモチケット,1,大長老チケット,1,,
有難ネコ迷惑,0,0,10,0,11,99,40,92,2,2,2,2,2,底力,13,,,,,,,,,英雄の証,2,肉球のスタンプ,2,マタタビ,20,大長老チケット,1
Ｇ・ルナＺヘルム,0,0,10,3,11,99,108,150,2,-4,-7,0,4,運気,3,重撃,1,雷耐性,-2,加護,1,,,金火竜の秘棘,3,金火竜の重殻,5,煌炎の雫,3,業炎袋,3
Ｇ・ルナＺキャップ,0,0,10,3,11,99,62,98,3,-3,-6,1,5,運気,3,重撃,2,雷耐性,-2,加護,2,,,金火竜の秘棘,3,金火竜の重殻,5,煌炎の雫,3,業炎袋,3
Ｓ・ソルＺヘルム,0,0,10,1,11,99,108,150,2,-7,-4,0,4,痛撃,2,達人,2,斬れ味,3,火属性攻撃,6,回復量,-3,銀火竜の厚鱗,5,大竜玉,1,煌炎の雫,3,ピュアクリスタル,1
Ｓ・ソルＺキャップ,0,0,10,1,11,99,62,98,3,-6,-3,1,5,痛撃,3,達人,2,貫通弾強化,2,火属性攻撃,6,回復量,-3,銀火竜の厚鱗,5,大竜玉,1,煌炎の雫,3,ピュアクリスタル,1
リベリオンＸヘルム,0,0,10,1,12,99,110,152,3,3,-2,-2,-3,怒,2,盾持,3,攻撃,-2,,,,,蛇王龍の厚尾鱗,4,蛇王龍の睨眼,2,渦巻骨,4,天剣の龍神玉,1
ライオットＸキャップ,0,0,10,1,12,99,64,98,4,4,-1,-1,-2,怒,2,回避術,3,攻撃,-2,,,,,蛇王龍の厚尾鱗,4,蛇王龍の睨眼,2,渦巻骨,4,天剣の龍神玉,1
ドラゴンＸヘッド,0,0,10,2,12,99,118,154,-3,2,2,-1,-6,剛撃,2,斬れ味,1,納刀,2,溜め短縮,-3,,,黒龍の邪眼,2,黒龍の厚鱗,4,黒龍の剛角,4,鎧竜の天殻,1
ドラゴンＸフェイス,0,0,10,2,12,99,71,100,-2,3,3,0,-5,剛撃,2,納刀,2,溜め短縮,-3,貫通弾強化,1,,,黒龍の邪眼,2,黒龍の厚鱗,4,黒龍の剛角,4,鎧竜の天殻,1
ミラルーツヘッド,0,0,10,0,12,99,120,156,-2,2,2,-1,-7,刀匠,3,運気,-3,達人,6,無傷,1,体術,2,祖龍の霊眼,3,祖龍の厚白鱗,5,祖龍の剛角,2,千刃竜の鏡玉,1
ミラルーツフェイス,0,0,10,0,12,99,72,101,-1,3,3,0,-6,射手,3,運気,-3,達人,6,無傷,2,体術,2,祖龍の霊眼,3,祖龍の厚白鱗,5,祖龍の剛角,2,千刃竜の鏡玉,1
GXハンターカスク,0,0,10,3,12,99,120,156,0,1,-3,0,0,研ぎ師,-4,納刀,6,,,,,,,狩人チケット,1,奇猿狐の地獄耳,3,奇猿狐の豪剛毛,6,大長老チケットＳ,2
GXハンターコイフ,0,0,10,3,12,99,72,101,1,2,-2,1,1,装填速度,-4,反動,6,,,,,,,狩人チケット,1,奇猿狐の地獄耳,3,奇猿狐の豪剛毛,6,大長老チケットＳ,2
GXグリードカスク,0,0,10,0,12,99,100,151,-5,-5,-5,-5,-5,痛撃,3,剥ぎ取り,4,運気,4,達人,-4,,,強欲チケット,2,血戦の漆黒皮,5,恐暴竜の厚黒皮,8,古龍の大宝玉,1
GXグリードコイフ,0,0,10,0,12,99,55,97,-4,-4,-4,-4,-4,痛撃,2,剥ぎ取り,4,運気,4,達人,-3,,,強欲チケット,2,血戦の漆黒皮,5,恐暴竜の厚黒皮,8,古龍の大宝玉,1
GX荒天【光冠】,0,0,10,3,12,99,88,152,-3,4,0,0,-5,匠,1,回避性能,4,体力,-2,回避距離,2,,,嵐龍チケット,1,巨戟龍の城殻,4,巨戟龍の荊棘尾,2,大長老チケットＳ,3
GX蒼天【光冠】,0,0,10,3,12,99,47,100,-2,5,0,0,-4,回避性能,4,体力,-2,回避距離,2,装填数,1,,,嵐龍チケット,1,巨戟龍の城殻,4,巨戟龍の荊棘尾,2,大長老チケットＳ,3
GXミラバルＺカスク,0,0,10,1,12,99,110,152,2,-1,1,-3,-7,刀匠,2,根性,3,体術,-4,秘伝,2,,,紅龍チケット,1,黒龍の魔神眼,4,千刃竜の鏡玉,1,古龍の大宝玉,1
GXミラバルＺコイフ,0,0,10,1,12,99,64,98,3,0,2,-2,-6,射手,2,根性,3,体術,-4,裏稼業,2,,,紅龍チケット,1,黒龍の魔神眼,4,千刃竜の鏡玉,1,古龍の大宝玉,1
レイジのヘルム,1,0,10,0,12,99,110,150,3,2,2,2,-5,強欲,5,痛撃,2,達人,5,斬れ味,-1,,,女神の抱擁,3,金獅子の黒荒毛,3,相克の変異角,3,獄炎石,2
レイジのキャップ,1,0,10,0,12,99,65,98,4,3,3,3,-4,強欲,5,装填速度,-1,砲術,5,KO,2,,,女神の抱擁,3,金獅子の黒荒毛,3,相克の変異角,3,獄炎石,2
アナトのヘルム,2,0,10,0,12,99,110,150,3,2,2,2,-5,強欲,5,痛撃,2,達人,5,斬れ味,-1,,,女神の抱擁,3,金獅子の黒荒毛,3,相克の変異角,3,獄炎石,2
アナトのキャップ,2,0,10,0,12,99,65,98,4,3,3,3,-4,強欲,5,装填速度,-1,砲術,5,KO,2,,,女神の抱擁,3,金獅子の黒荒毛,3,相克の変異角,3,獄炎石,2
職工の眼鏡,0,0,9,0,12,99,64,97,3,3,3,3,3,職工,10,,,,,,,,,※Ｇ級闘技大会,1,,,,,,
増幅の羽飾り,0,0,9,0,10,99,53,93,0,0,0,0,0,増幅,6,,,,,,,,,※Ｇ級闘技大会,1,,,,,,
鷹見のピアス,0,0,7,0,7,99,34,81,0,0,0,0,0,千里眼,15,,,,,,,,,※イベントクエスト,1,,,,,,
剣聖のピアス,0,0,9,0,12,99,64,97,0,0,0,0,0,剣術,10,,,,,,,,,※Ｇ級闘技大会,1,,,,,,
増弾のピアス,0,0,9,0,12,99,64,97,0,0,0,0,0,装填数,10,,,,,,,,,※Ｇ級闘技大会,1,,,,,,
